0.016275,0.015274,0.022684,0.021389
0.015516,0.014956,0.022531,0.022544
0.01548,0.015089,0.022263,0.021748
0.01652,0.017872,0.023554,0.021478
0.015673,0.016551,0.021821,0.022233
0.015735,0.015158,0.022691,0.022742
0.015537,0.016745,0.026251,0.024847
0.017942,0.017418,0.02557,0.024985
0.017604,0.017406,0.02695,0.030547
0.018999,0.016892,0.028656,0.027183
0.022707,0.017704,0.026468,0.020856
0.016704,0.015609,0.023888,0.02198
0.016624,0.015283,0.0224,0.025849
0.016562,0.014899,0.02444,0.021621
0.015058,0.018202,0.02173,0.021551
0.015398,0.015236,0.02187,0.024087
0.015805,0.017585,0.021645,0.022523
0.014831,0.015424,0.022775,0.020706
0.015758,0.015392,0.021728,0.02166
0.015246,0.015071,0.022026,0.022227
0.017453,0.015889,0.02238,0.023848
0.015204,0.015532,0.024374,0.021276
0.015107,0.015212,0.022128,0.021848
0.015006,0.014992,0.022208,0.021587
0.015415,0.015074,0.022218,0.021855
0.015768,0.01532,0.022826,0.021715
0.01511,0.015289,0.024317,0.025218
0.016006,0.015058,0.022112,0.02216
0.015654,0.015007,0.022498,0.022098
0.015456,0.015709,0.022164,0.022003
0.015285,0.015326,0.023437,0.025473
0.017124,0.01706,0.025077,0.021767
0.015428,0.015363,0.022716,0.022759
0.015727,0.015258,0.022017,0.021772
0.015316,0.015285,0.022207,0.022226
0.015398,0.014867,0.022346,0.022007
0.014858,0.015186,0.022676,0.021561
0.015014,0.015052,0.022571,0.02184
0.015017,0.016105,0.02373,0.024422
0.015463,0.015016,0.02257,0.021762
0.015704,0.01516,0.022146,0.021502
0.015428,0.014999,0.022104,0.021814
0.015121,0.015242,0.022614,0.024359
0.015599,0.016803,0.023817,0.023931
0.01707,0.016502,0.026599,0.025258
0.016875,0.016975,0.025518,0.025074
0.017099,0.016907,0.024151,0.026723
0.023075,0.01838,0.026351,0.022282
0.01851,0.019927,0.021208,0.022719
0.015522,0.014634,0.02201,0.023276
0.015348,0.014353,0.024578,0.020695
0.015413,0.015714,0.021664,0.021515
0.016538,0.01529,0.021452,0.022787
0.015126,0.014613,0.022369,0.021647
0.014925,0.015055,0.022449,0.024205
0.015063,0.01439,0.022999,0.020704
0.014968,0.016043,0.021978,0.021125
0.015916,0.014392,0.02181,0.021298
0.019005,0.014833,0.024232,0.021766
0.016433,0.014945,0.022342,0.02209
0.015233,0.015592,0.02262,0.02239
0.015722,0.015676,0.022751,0.022231
0.015393,0.016152,0.02305,0.023139
0.01485,0.01541,0.022049,0.021671
0.01534,0.015552,0.022428,0.025935
0.014808,0.01447,0.022471,0.022291
0.016651,0.015198,0.022525,0.021885
0.015253,0.015395,0.022641,0.021509
0.015134,0.015014,0.02269,0.021552
0.015164,0.015509,0.022639,0.021571
0.015308,0.015173,0.022585,0.021336
0.015615,0.015085,0.02592,0.020524
0.01497,0.015455,0.022431,0.021852
0.015276,0.015768,0.022371,0.021826
0.015265,0.015096,0.025543,0.029135
0.018598,0.014964,0.02252,0.023936
0.015642,0.01456,0.022169,0.021974
0.0158,0.0152,0.022191,0.024639
0.01495,0.015364,0.02342,0.024415
0.018466,0.017531,0.025124,0.02293
0.014621,0.014263,0.022484,0.021566
0.014936,0.014521,0.021623,0.021518
0.014927,0.015179,0.021909,0.021227
0.016001,0.015054,0.022182,0.023292
0.015812,0.015894,0.022573,0.022429
0.015245,0.015042,0.022372,0.020757
0.016085,0.01501,0.021651,0.021219
0.017,0.015598,0.02152,0.024524
0.014998,0.015023,0.022406,0.021518
0.015554,0.014724,0.022215,0.021561
0.015132,0.0153,0.022583,0.021886
0.01559,0.01491,0.022612,0.021547
0.015302,0.014848,0.022574,0.0221
0.016215,0.015314,0.025527,0.022579
0.014959,0.01495,0.022127,0.021574
0.015341,0.014896,0.022295,0.021598
0.015034,0.015472,0.022181,0.021942
0.015251,0.015148,0.022693,0.021442
0.015059,0.014691,0.021753,0.022428
0.015751,0.015197,0.022407,0.021489
0.015733,0.015267,0.022321,0.02157
0.015258,0.015152,0.022212,0.021927
0.016177,0.014882,0.022131,0.021839
0.014895,0.014935,0.022218,0.021546
0.014967,0.015895,0.021867,0.021932
0.015088,0.015041,0.023055,0.022178
0.01506,0.015363,0.022644,0.022416
0.015457,0.015208,0.022341,0.021469
0.01489,0.015133,0.022417,0.021487
0.015221,0.015043,0.021741,0.021477
0.01525,0.01504,0.021765,0.023717
0.015181,0.014521,0.022314,0.021274
0.015016,0.015261,0.0223,0.021771
0.014947,0.015191,0.021537,0.021823
0.017593,0.016571,0.022097,0.021736
0.015566,0.015706,0.022734,0.021658
0.015623,0.015515,0.022255,0.021726
0.015196,0.015566,0.024273,0.021804
0.015327,0.015274,0.022481,0.021946
0.015229,0.015789,0.022573,0.022264
0.015218,0.015656,0.022941,0.02197
0.015876,0.014635,0.02246,0.021542
0.015118,0.017525,0.021997,0.021801
0.01493,0.014906,0.021982,0.021387
0.015785,0.014888,0.021811,0.021723
0.015403,0.016211,0.02312,0.022382
0.015833,0.01521,0.02277,0.021914
0.015359,0.015229,0.022017,0.021529
0.015766,0.015443,0.02236,0.021595
0.015133,0.015126,0.022107,0.021195
0.014923,0.014801,0.022181,0.021757
0.015528,0.014428,0.022055,0.025307
0.016895,0.016945,0.025666,0.025477
0.017013,0.016966,0.025299,0.02509
0.016734,0.016906,0.024812,0.021729
0.015694,0.015526,0.02224,0.021449
0.014932,0.015387,0.021943,0.021501
0.015404,0.015056,0.021631,0.021216
